|PPM 191324|08 25 39.624|-03 54 23.04|-0.0044| -0.0230|  3.9|A0        |F    |STAR A0|
|PPM 187123|04 36 19.128|-03 21 09.00| 0.0001| -0.0050|  3.9|B2        |D F  |STAR B2|
|PPM 177936|09 39 51.360|-01 08 34.44| 0.0032| -0.0640|  3.9|K0        |F    |STAR K0|
|PPM 178753|12 19 54.360|-00 40 00.48|-0.0042| -0.0180|  3.9|A0        |F    |STAR A0|
|PPM 155592|09 14 21.864|+02 18 51.12| 0.0086| -0.3100|  3.9|A0        |F    |STAR A0|
|PPM 171503|21 15 49.440|+05 14 52.08| 0.0039| -0.0880|  3.9|F8        |F    |STAR F8|
|PPM 147155|04 03 09.384|+05 59 21.48| 0.0003| -0.0030|  3.9|A0        |F    |STAR A0|
|PPM 125682|08 44 41.088|+18 09 15.48|-0.0013| -0.2280|  3.9|K0        |F    |STAR K0|
|PPM 400026|01 53 31.896|+19 17 40.92| 0.0060| -0.1100|  3.9|          |BD   |   STAR|
|PPM 114805|22 46 31.872|+23 33 56.52| 0.0042| -0.0100|  3.9|K0        |F    |STAR K0|
|PPM 92841 |03 45 49.560|+24 22 03.72| 0.0005| -0.0500|  3.9|B5        |     |STAR B5|
|PPM 99922 |09 52 45.816|+26 00 24.84|-0.0160| -0.0560|  3.9|K0        |F    |STAR K0|
|PPM 104258|15 42 44.616|+26 17 43.08|-0.0070|  0.0220|  3.9|A0        |D    |STAR A0|
|PPM 79844 |17 00 17.376|+30 55 35.04|-0.0036|  0.0280|  3.9|A0        |F    |STAR A0|
|PPM 83853 |19 56 18.384|+35 05 00.24|-0.0026| -0.0270|  3.9|K0        |D F  |STAR K0|
|PPM 80751 |17 56 15.192|+37 15 01.80| 0.0004|  0.0060|  3.9|K0        |F    |STAR K0|
|PPM 65785 |00 56 45.216|+38 29 57.48| 0.0130|  0.0330|  3.9|A2        |D F  |STAR A2|
|PPM 60744 |20 57 10.416|+41 10 01.92| 0.0011| -0.0160|  3.9|A0        |F    |STAR A0|
|PPM 57635 |18 55 20.112|+43 56 45.96| 0.0021|  0.0820|  3.9|M3        |F    |STAR M3|
|PPM 55342 |16 19 44.448|+46 18 48.24|-0.0011|  0.0400|  3.9|B5        |D F  |STAR B5|
|PPM 28080 |02 54 15.456|+52 45 45.00| 0.0000| -0.0050|  3.9|G0        |D F  |STAR G0|
|PPM 18276 |12 33 28.944|+69 47 17.52|-0.0113|  0.0120|  3.9|B5        |F    |STAR B5|
|PPM 370700|10 24 23.664|-74 01 53.76|-0.0051| -0.0260|  4.0|F5        |F    |STAR F5|
|PPM 374450|20 00 35.496|-72 54 37.80| 0.0169| -0.1320|  4.0|A0        |F    |STAR A0|
|PPM 373937|18 43 02.088|-71 25 41.16|-0.0009| -0.1560|  4.0|K0        |D F  |STAR K0|
|PPM 355940|07 16 49.800|-67 57 25.92|-0.0012|  0.0050|  4.0|F5        |F    |STAR F5|
|PPM 357086|09 02 26.808|-66 23 45.96|-0.0003| -0.0960|  4.0|A5        |F    |STAR A5|
|PPM 358201|10 43 32.280|-60 34 00.12|-0.0011| -0.0030|  4.0|K5        |V    |STAR K5|
|PPM 350952|23 17 25.776|-58 14 08.52|-0.0037|  0.0790|  4.0|F2        |F    |STAR F2|
|PPM 339204|10 35 35.328|-57 33 27.72|-0.0009|  0.0050|  4.0|K5        |P   V|STAR K5|
|PPM 342240|13 46 39.384|-51 25 58.08| 0.0011| -0.0290|  4.0|K0        |D  V |STAR K0|
|PPM 344876|16 19 50.448|-50 09 19.80|-0.0161| -0.0530|  4.0|K0        |D F  |STAR K0|
|PPM 317627|12 37 42.240|-48 32 28.68|-0.0175| -0.0120|  4.0|A2        |     |STAR A2|
|PPM 312271|07 53 18.120|-48 06 11.52|-0.0015| -0.0190|  4.0|B1        |V    |STAR B1|
|PPM 312195|07 49 14.280|-46 22 23.88|-0.0008| -0.0050|  4.0|B0        |D  V |STAR B0|
|PPM 319522|14 26 10.776|-45 22 45.48| 0.0006| -0.0050|  4.0|F8        |D  V |STAR F8|
|PPM 325041|19 22 38.304|-44 27 32.40| 0.0009| -0.0200|  4.0|B8        |D F  |STAR B8|
|PPM 328298|22 29 16.176|-43 29 44.16| 0.0026| -0.0050|  4.0|G5        |D F  |STAR G5|
|PPM 310277|05 59 08.808|-42 48 54.72| 0.0020| -0.0140|  4.0|K0        |F    |STAR K0|
|PPM 325060|19 23 53.160|-40 36 57.60| 0.0026| -0.1230|  4.0|B8        |F    |STAR B8|
|PPM 291480|13 31 02.688|-39 24 26.64|-0.0006| -0.0100|  4.0|K0        |D    |STAR K0|
|PPM 292510|14 20 33.432|-37 53 07.08|-0.0053| -0.0120|  4.0|A0        |D F  |STAR A0|
|PPM 285512|08 40 06.144|-35 18 29.88| 0.0002| -0.0230|  4.0|G5        |D    |STAR G5|
|PPM 292985|14 43 39.432|-35 10 25.32|-0.0052| -0.1800|  4.0|K0        |F    |STAR K0|
|PPM 280171|04 24 02.208|-34 01 00.84| 0.0055|  0.0510|  4.0|K5        |F    |STAR K5|
|PPM 282573|06 22 06.816|-33 26 11.04|-0.0018| -0.0540|  4.0|G5        |     |STAR G5|
|PPM 283177|06 49 50.448|-32 30 30.60|-0.0005|  0.0040|  4.0|B2        |F    |STAR B2|
|PPM 247723|04 33 30.576|-29 45 59.40|-0.0083| -0.2680|  4.0|K0        |V    |STAR K0|
|PPM 245929|03 12 04.464|-28 59 14.64| 0.0285|  0.6200|  4.0|F8        |D    |STAR F8|
|PPM 255235|08 50 31.944|-27 42 35.64|-0.0098|  0.0870|  4.0|K2        |F    |STAR K2|
|PPM 265428|16 20 38.208|-24 10 09.84|-0.0005| -0.0260|  4.0|A3        |V    |STAR A3|
|PPM 272540|21 28 43.416|-21 48 26.64| 0.0096| -0.0190|  4.0|G5        |V    |STAR G5|
|PPM 246096|03 19 31.008|-21 45 28.44| 0.0036|  0.0280|  4.0|MB        |D    |   STAR|
|PPM 244533|02 00 00.312|-21 04 40.08| 0.0097| -0.0240|  4.0|M0        |F    |STAR M0|
|PPM 274885|23 22 58.224|-20 06 02.16|-0.0085| -0.0960|  4.0|K0        |F    |STAR K0|
|PPM 235882|19 21 40.344|-17 50 50.28|-0.0018|  0.0180|  4.0|A5        |     |STAR A5|
|PPM 231795|16 31 08.400|-16 36 45.72|-0.0024| -0.0350|  4.0|K0        |D  V |STAR K0|
|PPM 240808|22 49 35.496|-13 35 33.36|-0.0008| -0.0370|  4.0|K5        |D F  |STAR K5|
|PPM 232954|17 20 49.656|-12 50 48.84| 0.0026| -0.0020|  4.0|A0        |D  V |STAR A0|
|PPM 215426|05 12 17.880|-11 52 09.12| 0.0017| -0.0170|  4.0|B8        |D  V |STAR B8|
|PPM 191645|08 43 40.392|-07 14 01.32|-0.0007|  0.0020|  4.0|G0        |D  V |STAR G0|
|PPM 186646|04 11 51.936|-06 50 15.36| 0.0007|  0.0820|  4.0|F2        |F    |STAR F2|
|PPM 187297|04 45 30.144|-03 15 16.92| 0.0010| -0.0130|  4.0|B5        |F    |STAR B5|
|PPM 191023|08 08 35.640|-02 59 01.68|-0.0012| -0.0060|  4.0|G0        |D  V |STAR G0|
|PPM 181490|22 35 21.384|-00 07 03.00| 0.0061| -0.0560|  4.0|B8        |F    |STAR B8|
|PPM 181465|22 28 49.896|-00 01 12.72| 0.0131|  0.0310|  4.0|F2        |DH   |STAR F2|
|PPM 145227|02 02 02.712|+02 45 48.60| 0.0003| -0.0270|  4.0|A2        |D    |STAR A2|
|PPM 164987|18 00 38.712|+02 55 53.76| 0.0001| -0.0080|  4.0|B5        |F    |STAR B5|
|PPM 154889|08 43 13.560|+03 23 53.88| 0.0003| -0.0280|  4.0|B3        |P    |STAR B3|
|PPM 149063|05 30 47.088|+05 56 52.44| 0.0008| -0.0480|  4.0|B3        |D    |STAR B3|
|PPM 157768|11 21 08.184|+06 01 45.48|-0.0062| -0.0120|  4.0|A0        |F    |STAR A0|
|PPM 158181|11 45 51.552|+06 31 45.48|-0.0012| -0.1840|  4.0|M0        |F    |STAR M0|
|PPM 174637|23 59 18.696|+06 51 47.88| 0.0103| -0.1150|  4.0|F5        |F    |STAR F5|
|PPM 400162|11 23 55.488|+10 31 45.12| 0.0110| -0.0700|  4.0|          |BD   |   STAR|
|PPM 138578|20 33 12.792|+11 18 11.88| 0.0009| -0.0220|  4.0|B5        |F    |STAR B5|
|PPM 135586|18 59 37.368|+15 04 05.88|-0.0035| -0.0730|  4.0|K0        |F    |STAR K0|
|PPM 99032 |08 46 41.808|+28 45 35.64|-0.0019| -0.0420|  4.0|G5        |D F  |STAR G5|
|PPM 85045 |20 29 23.736|+30 22 06.96| 0.0005|  0.0000|  4.0|F5        |F    |STAR F5|
|PPM 67170 |02 17 18.864|+33 50 49.92| 0.0038| -0.0510|  4.0|A0        |F    |STAR A0|
|PPM 68961 |03 58 57.912|+35 47 27.60| 0.0002|  0.0000|  4.0|O5        |F    |STAR O5|
|PPM 70925 |05 51 29.400|+39 08 54.60|-0.0004|  0.0070|  4.0|K0        |D F  |STAR K0|
|PPM 50954 |09 00 38.400|+41 46 58.08|-0.0393| -0.2460|  4.0|F5        |CD F |STAR F5|
|PPM 61674 |21 33 58.848|+45 35 30.48|-0.0022| -0.0940|  4.0|K0        |F    |STAR K0|
|PPM 46825 |04 08 39.696|+47 42 45.00| 0.0020| -0.0300|  4.0|B3        |F    |STAR B3|
|PPM 45875 |03 09 04.008|+49 36 47.88| 0.1299| -0.0910|  4.0|G0        |D F  |STAR G0|
|PPM 34508 |14 25 11.784|+51 51 02.88|-0.0255| -0.3970|  4.0|F8        |D F  |STAR F8|
|PPM 35254 |16 01 53.328|+58 33 55.08|-0.0409|  0.3350|  4.0|F8        |F    |STAR F8|
|PPM 15120 |05 03 25.080|+60 26 31.92|-0.0009| -0.0160|  4.0|G0        |D F  |STAR G0|
|PPM 4888  |02 03 26.088|+72 25 16.68|-0.0099|  0.0220|  4.0|A2        |F    |STAR A2|
|PPM 378770|22 46 03.360|-81 22 53.76|-0.0297| -0.0010|  4.1|F0        |F    |STAR F0|
|PPM 370783|10 35 28.080|-78 36 28.08|-0.0142|  0.0140|  4.1|M0        |F    |STAR M0|
|PPM 352886|02 21 44.952|-68 39 33.84|-0.0092|  0.0020|  4.1|A2        |F    |STAR A2|
|PPM 353052|02 39 35.352|-68 16 00.84| 0.0155| -0.0020|  4.1|B9        |F    |STAR B9|
|PPM 361547|15 36 43.224|-66 19 01.56| 0.0038| -0.0550|  4.1|K0        |D F  |STAR K0|
|PPM 359321|12 18 26.304|-64 00 10.80|-0.0038| -0.0120|  4.1|B3        |D  V |STAR B3|
|PPM 351870|00 31 33.552|-62 57 56.16| 0.0161| -0.0570|  4.1|A2        |D  V |STAR A2|
|PPM 358961|11 46 30.792|-61 10 42.24|-0.0037| -0.0150|  4.1|G0        |D F  |STAR G0|
|PPM 343673|15 23 22.656|-59 19 14.52|-0.0016| -0.0320|  4.1|B5        |D  V |STAR B5|
|PPM 333351|04 16 29.088|-59 18 07.92|-0.0045| -0.1660|  4.1|K2        |D  V |STAR K2|
|PPM 343590|15 17 30.840|-58 48 04.32|-0.0129| -0.1370|  4.1|A3        |F    |STAR A3|
|PPM 330793|01 08 22.992|-55 14 45.60| 0.0001|  0.0080|  4.1|B8        |D    |STAR B8|
|PPM 338896|10 19 36.744|-55 01 45.48|-0.0022|  0.0090|  4.1|K0        |V    |STAR K0|
|PPM 345574|16 59 35.064|-53 09 37.80| 0.0004|  0.0170|  4.1|K2        |F    |STAR K2|
|PPM 350708|23 00 52.800|-52 45 14.76|-0.0074| -0.0140|  4.1|G5        |F    |STAR G5|
|PPM 314504|09 36 49.632|-49 21 19.08|-0.0117|  0.0160|  4.1|A5        |PD  V|STAR A5|
|PPM 317714|12 42 35.472|-48 48 46.80|-0.0125| -0.0260|  4.1|K0        |V    |STAR K0|
|PPM 319397|14 19 24.192|-46 03 29.16|-0.0021| -0.0140|  4.1|B3        |     |STAR B3|
|PPM 313548|08 46 01.680|-46 02 29.76|-0.0002| -0.0040|  4.1|A0        |     |STAR A0|
|PPM 319099|14 01 43.512|-45 36 12.24| 0.0015| -0.0120|  4.1|F5        |V    |STAR F5|
|PPM 325051|19 23 13.224|-44 47 59.64| 0.0106| -0.0660|  4.1|F0        |V    |STAR F0|
|PPM 313335|08 37 38.640|-42 59 20.76|-0.0005|  0.0080|  4.1|A5        |F    |STAR A5|
|PPM 313500|08 44 23.952|-42 38 57.48|-0.0022|  0.0150|  4.1|G5        |D    |STAR G5|
|PPM 325624|19 55 15.696|-41 52 05.88| 0.0015|  0.0560|  4.1|K0        |F    |STAR K0|
|PPM 278212|02 40 40.032|-39 51 19.44| 0.0120| -0.0320|  4.1|K0        |F    |STAR K0|
|PPM 292560|14 23 02.256|-39 30 42.12|-0.0020| -0.0100|  4.1|B5        |V    |STAR B5|
|PPM 296558|17 36 32.856|-38 38 07.44|-0.0003| -0.2030|  4.1|K0        |V    |STAR K0|
|PPM 298624|19 09 28.344|-37 54 16.20| 0.0071| -0.0980|  4.1|A2        |F    |STAR A2|
|PPM 292953|14 41 57.552|-37 47 37.32|-0.0030| -0.0390|  4.1|B3        |     |STAR B3|
|PPM 303110|22 52 31.488|-32 52 32.52|-0.0038| -0.0400|  4.1|A0        |PD  V|STAR A0|
|PPM 253053|07 43 48.456|-28 57 16.92|-0.0006|  0.0130|  4.1|A2        |     |STAR A2|
|PPM 271732|20 51 49.296|-26 55 08.76|-0.0005| -0.0010|  4.1|M0        |F    |STAR M0|
|PPM 270451|19 55 50.376|-26 17 58.20| 0.0154|  0.0770|  4.1|G5        |V    |STAR G5|
|PPM 255695|09 08 02.880|-25 51 30.96| 0.0024| -0.0030|  4.1|K5        |D  V |STAR K5|
|PPM 264824|15 53 36.696|-25 19 38.28|-0.0014| -0.0340|  4.1|B3        |D  V |STAR B3|
|PPM 271590|20 46 05.736|-25 16 15.24|-0.0037| -0.1570|  4.1|F8        |F    |STAR F8|
|PPM 246826|03 53 42.720|-24 36 43.92| 0.0025| -0.0060|  4.1|B5        |V    |STAR B5|
|PPM 251217|06 54 07.968|-24 11 03.12| 0.0003|  0.0060|  4.1|K2        |     |STAR K2|
|PPM 245730|03 02 23.496|-23 37 27.84|-0.0105| -0.0540|  4.1|A3        |F    |STAR A3|
|PPM 246072|03 18 22.080|-22 30 39.96| 0.0007|  0.0170|  4.1|K0        |D  V |STAR K0|
|PPM 256185|09 27 18.408|-22 20 38.04| 0.0130| -0.1630|  4.1|K0        |V    |STAR K0|
|PPM 265127|16 06 48.456|-20 40 09.48|-0.0003| -0.0290|  4.1|B2        |     |STAR B2|
|PPM 268387|18 25 21.048|-20 32 30.12| 0.0012| -0.0260|  4.1|K0        |D  V |STAR K0|
|PPM 217422|06 36 41.016|-19 15 20.88| 0.0044| -0.0680|  4.1|K0        |     |STAR K0|
|PPM 240657|22 43 35.232|-18 49 49.44|-0.0021| -0.0340|  4.1|K5        |V    |STAR K5|
|PPM 231703|16 27 01.440|-18 27 22.68|-0.0002| -0.0220|  4.1|B3        |V    |STAR B3|
|PPM 223763|10 59 46.464|-18 17 55.68|-0.0323|  0.1300|  4.1|K0        |F    |STAR K0|
|PPM 224369|11 24 52.920|-17 41 02.40|-0.0069|  0.0040|  4.1|A5        |D F  |STAR A5|
|PPM 238364|21 05 56.832|-17 13 58.08| 0.0058| -0.0600|  4.1|A0        |F    |STAR A0|
|PPM 218074|07 03 45.480|-15 37 59.88|-0.0001| -0.0080|  4.1|B5        |F    |STAR B5|
|PPM 219771|08 11 16.320|-12 55 37.20|-0.0011|  0.0130|  4.1|K0        |D  V |STAR K0|
|PPM 217841|06 54 11.400|-12 02 18.96|-0.0093| -0.0130|  4.1|K2        |F    |STAR K2|
|PPM 221371|09 19 46.392|-11 58 29.64|-0.0017|  0.0130|  4.1|G5        |D  V |STAR G5|
|PPM 192278|09 20 29.016|-09 33 20.52|-0.0015| -0.0250|  4.1|G5        |D  V |STAR G5|
|PPM 188954|06 14 51.336|-06 16 29.28|-0.0004| -0.0180|  4.1|K0        |D    |STAR K0|
|PPM 196601|13 31 57.888|-06 15 20.88|-0.0072| -0.0440|  4.1|M0        |V    |STAR M0|
|PPM 197358|14 16 00.912|-06 00 02.16|-0.0003| -0.4320|  4.1|F5        |F    |STAR F5|
|PPM 176744|07 11 51.864|-00 29 34.08|-0.0001|  0.0050|  4.1|A0        |D F  |STAR A0|
|PPM 145784|02 39 28.944|+00 19 42.60| 0.0009| -0.0040|  4.1|B2        |F    |STAR B2|
|PPM 174312|23 39 57.048|+05 37 34.68| 0.0253| -0.4380|  4.1|F8        |F    |STAR F8|
|PPM 158495|12 05 12.528|+08 43 58.44|-0.0148|  0.0460|  4.1|G5        |F    |STAR G5|
|PPM 131518|15 34 48.144|+10 32 18.96|-0.0051|  0.0090|  4.1|F0        |PD   |STAR F0|
|PPM 119139|03 30 52.392|+12 56 12.12| 0.0013| -0.0020|  4.1|K0        |F    |STAR K0|
|PPM 130766|14 40 43.728|+16 25 06.24| 0.0012|  0.0250|  4.1|A0        |PD   |STAR A0|
|PPM 131722|15 48 44.376|+18 08 29.76|-0.0036| -0.0880|  4.1|K5        |F    |STAR K5|
|PPM 140020|21 22 05.208|+19 48 16.20| 0.0075|  0.0640|  4.1|K0        |F    |STAR K0|
|PPM 96047 |06 28 57.792|+20 12 43.56|-0.0005| -0.0140|  4.1|B5        |F    |STAR B5|
|PPM 92859 |03 46 19.536|+23 56 53.52| 0.0008| -0.0570|  4.1|B5        |D    |STAR B5|
|PPM 90149 |00 47 20.328|+24 16 01.92|-0.0073| -0.0830|  4.1|K0        |D F  |STAR K0|
|PPM 104451|15 57 35.256|+26 52 40.44|-0.0057| -0.0610|  4.1|K0        |D F  |STAR K0|
|PPM 97726 |07 35 55.344|+26 53 44.52|-0.0026| -0.1060|  4.1|K5        |D F  |STAR K5|
|PPM 78669 |15 32 55.776|+31 21 32.76|-0.0015| -0.0110|  4.1|B5        |D F  |STAR B5|
|PPM 44216 |01 36 47.832|+41 24 19.80|-0.0152| -0.3820|  4.1|G0        |D F  |STAR G0|
|PPM 64525 |23 40 24.528|+44 20 02.04| 0.0078| -0.0190|  4.1|A0        |D F  |STAR A0|
|PPM 46366 |03 36 29.352|+48 11 32.64| 0.0012| -0.0390|  4.1|B5        |     |STAR B5|
|PPM 46912 |04 14 53.856|+48 24 33.48| 0.0005| -0.0180|  4.1|G0        |D F  |STAR G0|
|PPM 45428 |02 44 11.976|+49 13 42.60| 0.0342| -0.0890|  4.1|F8        |D F  |STAR F8|
|PPM 26670 |01 43 39.648|+50 41 19.32| 0.0027| -0.0140|  4.1|B0        |F    |STAR B0|
|PPM 42338 |23 54 23.040|+57 29 57.84|-0.0003| -0.0020|  4.1|F8        |F    |STAR F8|
|PPM 25718 |00 49 06.528|+57 48 56.52| 0.1421| -0.5370|  4.1|F8        |     |STAR F8|
|PPM 373182|16 43 04.632|-77 31 02.64|-0.0886| -0.3500|  4.2|K0        |D F  |STAR K0|
|PPM 356519|08 07 55.824|-68 37 00.12|-0.0052|  0.0490|  4.2|B5        |PD  V|STAR B5|
|PPM 359307|12 17 34.176|-67 57 37.08|-0.0417|  0.0000|  4.2|MB        |P    |   STAR|
|PPM 365174|21 26 26.592|-65 21 58.32| 0.0127|  0.7990|  4.2|F8        |F    |STAR F8|
|PPM 365805|22 27 19.872|-64 57 58.68| 0.0106|  0.0140|  4.2|B9        |D  V |STAR B9|
|PPM 351761|00 20 04.248|-64 52 29.28| 0.2678|  1.1640|  4.2|F8        |F    |STAR F8|
|PPM 360081|13 24 00.528|-64 32 08.52| 0.0055| -0.0200|  4.2|G0        |P   V|STAR G0|
|PPM 353858|04 00 53.880|-62 09 33.48| 0.0022|  0.0330|  4.2|MB        |P   V|   STAR|
|PPM 320444|15 18 32.040|-47 52 31.08|-0.0019| -0.0510|  4.2|B8        |D  V |STAR B8|
|PPM 314752|09 51 40.704|-46 32 51.00|-0.0019|  0.0170|  4.2|G5        |V    |STAR G5|
|PPM 319975|14 51 38.328|-43 34 31.08|-0.0019| -0.0230|  4.2|B5        |D  V |STAR B5|
|PPM 322342|16 53 59.712|-42 21 43.20| 0.0000|  0.0000|  4.2|B1        |V    |STAR B1|
|PPM 284900|08 11 21.480|-39 37 06.96|-0.0011| -0.0020|  4.2|K5        |V    |STAR K5|
|PPM 294664|16 06 35.544|-36 48 08.28|-0.0014| -0.0290|  4.2|B3        |F    |STAR B3|
|PPM 283776|07 18 18.384|-36 44 02.40|-0.0011|  0.0020|  4.2|B3        |PD  V|STAR B3|
|PPM 279496|03 49 27.264|-36 12 00.72|-0.0038| -0.0510|  4.2|K0        |F    |STAR K0|
|PPM 295143|16 31 22.944|-34 42 15.48|-0.0007| -0.0170|  4.2|B3        |F    |STAR B3|
|PPM 291783|13 45 41.256|-33 02 37.68|-0.0367| -0.1460|  4.2|F5        |F    |STAR F5|
|PPM 282725|06 28 10.176|-32 34 47.64|-0.0013|  0.0320|  4.2|B5        |V    |STAR B5|
|PPM 267303|17 47 33.648|-27 49 50.88|-0.0001| -0.0090|  4.2|F5        |F    |STAR F5|
|PPM 274114|22 40 39.360|-27 02 36.96| 0.0023| -0.0010|  4.2|B8        |F    |STAR B8|
|PPM 265058|16 03 20.640|-25 51 55.08|-0.0050| -0.0390|  4.2|K0        |V    |STAR K0|
|PPM 269531|19 15 32.448|-25 15 23.76| 0.0032| -0.0240|  4.2|F5        |D  V |STAR F5|
|PPM 259912|12 08 24.816|-24 43 44.04| 0.0068| -0.0390|  4.2|F2        |     |STAR F2|
|PPM 266866|17 26 22.224|-24 10 31.08| 0.0000| -0.1160|  4.2|F0        |F    |STAR F0|
|PPM 246687|03 46 50.880|-23 14 58.92|-0.0115| -0.5290|  4.2|F8        |F    |STAR F8|
|PPM 248771|05 20 26.880|-21 14 23.28| 0.0006| -0.0110|  4.2|A0        |D  V |STAR A0|
|PPM 265490|16 24 06.192|-20 02 14.28|-0.0022| -0.0420|  4.2|K0        |V    |STAR K0|
|PPM 239234|21 42 39.528|-18 51 59.04| 0.0108| -0.0090|  4.2|G5        |V    |STAR G5|
|PPM 228402|14 10 50.496|-16 18 07.56| 0.0006| -0.0110|  4.2|M0        |V    |STAR M0|
|PPM 215134|04 59 55.728|-12 32 15.00| 0.0025| -0.0840|  4.2|F0        |V    |STAR F0|
|PPM 237206|20 17 38.880|-12 30 29.52| 0.0015|  0.0010|  4.2|G0        |D F  |STAR G0|
|PPM 228460|14 12 53.760|-10 16 25.32| 0.0006|  0.1400|  4.2|K0        |F    |STAR K0|
|PPM 214044|04 14 23.712|-10 15 23.40|-0.0006| -0.1700|  4.2|K0        |D  V |STAR K0|
|PPM 207344|23 15 53.496|-09 05 15.72| 0.0251| -0.0160|  4.2|K0        |D F  |STAR K0|
|PPM 201711|18 23 39.600|-08 56 04.20| 0.0033|  0.0380|  4.2|G5        |V    |STAR G5|
|PPM 199688|16 27 48.144|-08 22 18.12|-0.0059|  0.0130|  4.2|A2        |PD  V|STAR A2|
|PPM 188020|05 23 56.808|-07 48 29.16|-0.0012| -0.0430|  4.2|K0        |     |STAR K0|
|PPM 206179|22 16 50.040|-07 46 59.88| 0.0082| -0.0220|  4.2|K0        |F    |STAR K0|
|PPM 207366|23 16 50.952|-07 43 35.40|-0.0011| -0.0100|  4.2|MB        |V    |   STAR|
|PPM 207311|23 14 19.368|-06 02 56.40| 0.0028| -0.1960|  4.2|M0        |F    |STAR M0|
|PPM 202135|18 47 10.488|-04 44 52.44|-0.0003| -0.0160|  4.2|G0        |F    |STAR G0|
|PPM 180738|19 36 43.272|-01 17 13.20| 0.0001| -0.0440|  4.2|B5        |D    |STAR B5|
|PPM 177895|09 31 58.920|-01 11 06.00|-0.0014| -0.0180|  4.2|A3        |     |STAR A3|
|PPM 154763|08 37 39.360|+05 42 13.32|-0.0044| -0.0070|  4.2|A0        |D F  |STAR A0|
|PPM 122068|06 11 56.376|+14 12 31.32|-0.0011| -0.0260|  4.2|B3        |DH   |STAR B3|
|PPM 107791|18 45 39.720|+20 32 46.68|-0.0006| -0.3350|  4.2|F5        |D F  |STAR F5|
|PPM 95324 |06 04 07.200|+23 15 48.24|-0.0006| -0.1000|  4.2|G5        |D F  |STAR G5|
|PPM 92818 |03 45 12.480|+24 28 01.20| 0.0007| -0.0580|  4.2|B5        |D    |STAR B5|
|PPM 400275|20 45 39.792|+30 43 12.00|-0.0010|  0.0300|  4.2|          |BD   |   STAR|
|PPM 72843 |07 29 06.696|+31 47 03.84| 0.0121|  0.1750|  4.2|F0        |D F  |STAR F0|
|PPM 75233 |10 27 53.016|+36 42 25.92|-0.0098| -0.1010|  4.2|K0        |D F  |STAR K0|
|PPM 400231|17 23 40.896|+37 08 47.04|-0.0030|  0.0100|  4.2|          |BD   |   STAR|
|PPM 86327 |21 17 24.960|+39 23 40.92| 0.0001| -0.0030|  4.2|A0        |F    |STAR A0|
|PPM 55508 |16 34 06.192|+42 26 13.20|-0.0010|  0.0450|  4.2|A0        |F    |STAR A0|
|PPM 54024 |14 16 23.016|+46 05 17.88|-0.0179|  0.1610|  4.2|A0        |F    |STAR A0|
|PPM 43693 |01 09 30.144|+47 14 30.48| 0.0003| -0.0060|  4.2|B8        |D    |STAR B8|
|PPM 62016 |21 46 47.616|+49 18 34.56| 0.0004| -0.0020|  4.2|B3        |F    |STAR B3|
|PPM 34021 |13 25 13.536|+54 59 17.16| 0.0135| -0.0090|  4.2|A5        |     |STAR A5|
|PPM 28502 |03 29 04.128|+59 56 25.08|-0.0003| -0.0040|  4.2|B9        |D F  |STAR B9|
|PPM 12303 |00 32 59.976|+62 55 54.48| 0.0004| -0.0030|  4.2|B0        |F    |STAR B0|
|PPM 22214 |20 29 34.872|+62 59 38.76| 0.0065| -0.0130|  4.2|A5        |F    |STAR A5|
|PPM 9824  |18 20 45.384|+71 20 16.44|-0.0022|  0.0400|  4.2|A0        |D    |STAR A0|
|PPM 2925  |16 45 58.152|+82 02 14.28| 0.0082|  0.0050|  4.2|G5        |D F  |STAR G5|
|PPM 371459|12 18 20.712|-79 18 43.92|-0.0172|  0.0170|  4.3|B5        |F    |STAR B5|
|PPM 369901|08 20 38.520|-77 29 04.20|-0.0411|  0.0420|  4.3|K0        |D F  |STAR K0|
|PPM 371360|12 04 46.392|-76 31 08.40|-0.0238|  0.0530|  4.3|K5        |V    |STAR K5|
|PPM 354937|05 44 46.368|-65 44 07.80|-0.0049|  0.0080|  4.3|A5        |F    |STAR A5|
|PPM 363162|18 08 34.800|-63 40 06.24| 0.0020| -0.1880|  4.3|A5        |F    |STAR A5|
|PPM 359149|12 03 01.464|-63 18 45.72|-0.0231|  0.0280|  4.3|A5        |D  V |STAR A5|
|PPM 354226|04 36 45.648|-62 04 37.92|-0.0079| -0.0800|  4.3|MC        |D  V |   STAR|
|PPM 337131|08 40 37.056|-59 45 39.96|-0.0001|  0.0000|  4.3|B2        |D F  |STAR B2|
|PPM 339274|10 38 44.976|-59 10 58.44|-0.0018|  0.0060|  4.3|K5        |D  V |STAR K5|
|PPM 342793|14 22 37.128|-58 27 35.64|-0.0048| -0.0110|  4.3|G0        |D  V |STAR G0|
|PPM 337044|08 35 19.728|-58 00 33.48| 0.0077|  0.0210|  4.3|K0        |V    |STAR K0|
|PPM 341411|12 54 35.496|-57 10 40.44|-0.0044| -0.0120|  4.3|B3        |D    |STAR B3|
|PPM 342760|14 20 19.536|-56 23 11.76|-0.0016| -0.0090|  4.3|B5        |F    |STAR B5|
|PPM 339290|10 39 18.408|-55 36 11.88|-0.0022|  0.0050|  4.3|G0        |D F  |STAR G0|
|PPM 335291|06 34 58.584|-52 58 32.52|-0.0013|  0.0070|  4.3|A0        |V    |STAR A0|
